0.0,14,4,1,795.0
0.0,14,4,1,800.4
0.0,14,4,1,800.4
0.0,14,4,1,800.2
0.0,14,4,1,809.6999999999999
0.0,14,4,1,807.3000000000001
0.0,14,4,1,802.2
0.0,14,4,1,806.5
0.0,14,4,1,813.8
0.0,14,4,1,824.2
0.0,14,4,1,799.4
0.0,14,4,1,799.4
0.0,14,4,1,802.6
0.0,14,4,1,799.3
0.0,14,4,1,804.3000000000001
0.0,14,4,1,803.8
0.0,14,4,1,813.6999999999999
0.0,14,4,1,806.2
0.0,14,4,1,816.8
0.0,14,4,1,820.4
0.0,14,4,1,815.9
0.0,14,4,1,810.6
0.0,14,4,1,875.7
0.0,14,4,1,870.0
0.0,14,4,1,872.0
0.0,14,4,1,876.7
0.0,14,4,1,876.7
0.0,14,4,1,878.8000000000001
0.0,14,4,1,885.4
0.0,14,4,1,895.7
0.0,14,4,1,905.3
0.0,14,4,1,883.4
0.0,14,4,1,876.1
0.0,14,4,1,875.5
0.0,14,4,1,875.1
0.0,14,4,1,883.6
0.0,14,4,1,878.5
0.0,14,4,1,881.9
0.0,14,4,1,871.1999999999999
0.0,14,4,1,886.0
0.0,14,4,1,804.6
0.0,14,4,1,804.6
0.0,14,4,1,802.1
0.0,14,4,1,807.1
0.0,14,4,1,804.9
0.0,14,4,1,808.2
0.0,14,4,1,808.6
0.0,14,4,1,827.6
0.0,14,4,1,812.9
0.0,14,4,1,816.5
0.0,14,4,1,824.0
0.0,14,4,1,815.1
0.0,14,4,1,813.2
0.0,14,4,1,809.1
0.0,14,4,1,808.4
0.0,14,4,1,807.3000000000001
0.0,14,4,1,807.3000000000001
0.0,14,4,1,806.4
0.0,14,4,1,808.5
0.0,14,4,1,805.2
0.0,14,4,1,806.1
0.0,14,4,1,806.3000000000001
0.0,14,4,1,805.1
0.0,14,4,1,803.4
0.0,14,4,1,877.9
0.0,14,4,1,874.9
0.0,14,4,1,871.6
0.0,14,4,1,877.1999999999999
0.0,14,4,1,98.0
0.0,14,4,1,100.8
0.0,14,4,1,100.8
0.0,14,4,1,100.8
0.0,14,4,1,101.7
0.0,14,4,1,101.4
0.0,14,4,1,100.8
0.0,14,4,1,100.8
0.0,14,4,1,99.6
0.0,14,4,1,97.8
0.0,14,4,1,96.60000000000001
0.0,14,4,1,96.5
0.0,14,4,1,95.8
0.0,14,4,1,95.10000000000001
0.0,14,4,1,25.4
0.0,14,4,1,23.0
0.0,14,4,1,22.700000000000003
0.0,14,4,1,23.099999999999998
0.0,14,4,1,23.099999999999998
0.0,14,4,1,23.099999999999998
0.0,14,4,1,22.700000000000003
0.0,14,4,1,22.9
0.0,14,4,1,23.0
0.0,14,4,1,23.0
0.0,14,4,1,22.2
0.0,14,4,1,22.9
0.0,14,4,1,22.9
0.0,14,4,1,23.0
0.0,14,4,1,22.700000000000003
0.0,14,4,1,23.099999999999998
0.0,14,4,1,23.2
0.0,14,4,1,493.5
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.2
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,93.3
0.0,14,4,1,73.89999999999999
0.0,14,4,1,73.89999999999999
0.0,14,4,1,76.6
0.0,14,4,1,78.8
0.0,14,4,1,80.9
0.0,14,4,1,82.3
0.0,14,4,1,83.1
0.0,14,4,1,83.3
0.0,14,4,1,83.0
0.0,14,4,1,83.0
0.0,14,4,1,82.69999999999999
0.0,14,4,1,83.6
0.0,14,4,1,80.60000000000001
0.0,14,4,1,79.3
0.0,14,4,1,78.60000000000001
0.0,14,4,1,77.7
0.0,14,4,1,77.2
0.0,14,4,1,76.8
0.0,14,4,1,7.1000000000000005
0.0,14,4,1,4.3
0.0,14,4,1,4.4
0.0,14,4,1,4.3
0.0,14,4,1,4.2
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.4
0.0,14,4,1,4.4
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.4
0.0,14,4,1,4.4
0.0,14,4,1,4.3
0.0,14,4,1,4.4
0.0,14,4,1,4.3
0.0,14,4,1,4.3
0.0,14,4,1,4.4
0.0,14,4,1,4.4
0.0,14,4,1,4.4
0.0,14,4,1,91.7
0.0,14,4,1,73.2
0.0,14,4,1,75.89999999999999
0.0,14,4,1,77.3
0.0,14,4,1,80.4
0.0,14,4,1,82.10000000000001
0.0,14,4,1,83.2
0.0,14,4,1,83.4
0.0,14,4,1,83.6
0.0,14,4,1,83.4
0.0,14,4,1,83.2
0.0,14,4,1,83.1
0.0,14,4,1,80.19999999999999
0.0,14,4,1,80.19999999999999
0.0,14,4,1,79.2
0.0,14,4,1,78.60000000000001
0.0,14,4,1,78.0
0.0,14,4,1,77.7
0.0,14,4,1,7.2
0.0,14,4,1,4.4
0.0,14,4,1,4.4
0.0,14,4,1,4.4
0.0,14,4,1,4.4
