"meter","KW","timestamp","V","A","model","space","isworkday","centigrade","people","KWH"
"489190910750","0.000","1616133540000","225.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133480000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133300000","224.900","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133240000","225.100","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133180000","225.000","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133120000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133060000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616133000000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132820000","224.500","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132760000","224.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132640000","224.500","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132580000","225.300","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132520000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132340000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132280000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132220000","225.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132160000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132100000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616132040000","225.500","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131980000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131740000","224.900","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131680000","224.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131620000","224.800","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131560000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131380000","224.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131320000","225.800","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131260000","225.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131200000","225.200","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131140000","225.400","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616131080000","225.000","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130840000","225.100","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130780000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130720000","225.600","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130660000","225.300","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130600000","225.300","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130420000","225.000","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130360000","225.200","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130300000","224.900","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130240000","224.700","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130180000","225.100","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616130120000","225.300","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129940000","225.100","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129880000","224.800","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129820000","225.000","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129760000","224.800","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129700000","224.300","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129640000","223.800","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129460000","223.500","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129400000","223.800","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129340000","223.500","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129280000","223.200","0.000","42","60","是","19","4","10.910"
"489190910750","0.000","1616129220000","223.300","0.000","42","60","是","19","4","10.910"
