time,power
448,0.15885304
449,0.15885304
450,0.15885304
451,0.15885304
452,0.15885304
453,0.15885304
454,0.15885304
455,0.15885304
456,0.15885304
457,0.15885304
458,0.15885304
459,0.15885304
460,0.15885304
461,0.15885304
462,0.15885304
463,0.15885304
464,0.15885304
465,0.15885304
466,0.15885304
467,0.15885304
468,0.15885304
469,0.038327165
470,0.0
471,0.0
472,12.07505
473,15.581051
474,16.079983
475,15.8775835
476,15.346151
477,0.0
478,0.40782225
479,0.36648554
480,0.20758826
481,0.15885304
482,0.15885304
483,0.15885304
484,0.15885304
485,0.15885304
486,0.15885304
487,0.15885304
488,0.15885304
489,0.15885304
490,0.15885304
491,0.15885304
492,0.15885304
493,0.15885304
494,0.15885304
495,0.15885304
496,0.15885304
497,0.15885304
498,0.15885304
499,0.15885304
500,0.15885304
501,0.15885304
502,0.15885304
503,0.15885304
504,0.15885304
505,0.15885304
506,0.15885304
507,0.15885304
508,0.15885304
509,0.15885304
510,0.15891235
511,0.15891235
512,0.15885304
513,0.15885304
514,0.15885304
515,0.15885304
516,0.15885304
517,0.15885304
518,0.15885304
519,0.15885304
520,0.15885304
521,0.15885304
522,0.15885304
523,0.15885304
524,0.040239803
525,0.0
526,0.0
527,11.667792
528,15.409521
529,15.912011
530,15.738776
531,15.234803
532,0.0
533,0.40258843
534,0.36506218
535,0.20720276
536,0.15885304
537,0.15885304
538,0.15885304
539,0.15885304
540,0.15885304
541,0.15885304
542,0.15885304
543,0.15885304
544,0.15885304
545,0.15885304
546,0.15885304
547,0.15885304
548,0.15885304
549,0.15885304
550,0.15885304
551,0.15885304
552,0.15885304
553,0.15885304
554,0.15885304
555,0.15885304
556,0.15885304
557,0.15885304
558,0.15885304
559,0.15885304
560,0.15885304
561,0.15885304
562,0.15885304
563,0.15885304
564,0.15885304
565,0.15885304
566,0.15885304
567,0.15885304
568,0.15885304
569,0.15885304
570,0.15885304
571,0.15885304
572,0.15885304
573,0.15885304
574,0.15885304
575,0.15885304
576,0.15885304
577,0.15885304
578,0.039617084
579,0.0
580,0.0
581,11.777865
582,15.238762
583,16.960997
584,17.249687
585,16.808119
586,15.569975
587,0.0
588,0.4018471
589,0.36381674
590,0.2068321
591,0.15885304
592,0.15885304
593,0.15885304
594,0.15885304
595,0.15885304
596,0.15885304
597,0.15885304
598,0.15885304
599,0.15885304
600,0.15885304
601,0.15885304
602,0.15885304
603,0.15885304
604,0.15885304
605,0.15885304
606,0.15885304
607,0.15885304
608,0.15885304
609,0.15885304
610,0.15885304
611,0.15885304
612,0.15885304
613,0.15885304
614,0.15885304
615,0.15885304
616,0.15885304
617,0.15885304
618,0.15885304
619,0.15885304
620,0.15885304
621,0.15885304
622,0.15885304
623,0.15885304
624,0.15885304
625,0.15885304
626,0.15885304
627,0.15885304
628,0.15885304
629,0.15885304
630,0.15885304
631,0.15885304
632,0.03457602
633,0.0
634,0.0
635,12.216526
636,15.395984
637,17.114275
638,17.37481
639,16.903929
640,15.615167
641,0.0
642,0.40074992
643,0.36349055
644,0.2068321
645,0.15885304
646,0.15885304
647,0.15885304
648,0.15885304
649,0.15885304
650,0.15885304
651,0.15885304
652,0.15885304
653,0.15990573
654,0.16126978
655,0.16051362
656,0.15937197
657,0.15903096
658,0.1584379
659,0.15834893
660,0.15750381
661,0.1584379
662,0.16110669
663,0.16051362
664,0.16038018
665,0.16048397
666,0.15860099
667,0.15965368
668,0.15978712
669,0.1586603
670,0.15986125
671,0.16021709
672,0.16066189
673,0.16121048
674,0.16026157
675,0.15981677
676,0.15968333
677,0.15842307
678,0.15937197
679,0.15925336
680,0.15977229
681,0.1598909
682,0.15981677
683,0.16064706
684,0.15984643
685,0.15959437
686,0.15959437
687,0.15959437
688,0.046719052
689,0.0
690,0.0
691,4.8361735
692,15.0037155
693,16.693317
694,17.000332
695,16.600145
696,15.443
697,0.0
698,0.39963794
699,0.3625861
700,0.20706932
701,0.1585565
702,0.15723693
703,0.15791896
704,0.15808205
705,0.15809688
706,0.15898648
707,0.1574445
708,0.15851203
709,0.15852685
710,0.15845272
711,0.1607212
712,0.15931267
713,0.15909027
714,0.15903096
715,0.1584379
716,0.15834893
717,0.15750381
718,0.15748899
719,0.15953507
720,0.16032088
721,0.15914957
722,0.1591644
723,0.1586603
724,0.1585565
725,0.1587789
726,0.15778552
727,0.15953507
728,0.16032088
729,0.15914957
730,0.16024674
731,0.1601133
732,0.15883821
733,0.15996504
734,0.15898648
735,0.15851203
736,0.15898648
737,0.15757795
738,0.15824515
739,0.1587789
740,0.1587789
741,0.15997986
742,0.15914957
743,0.039869137
744,0.0
745,0.0
746,11.751147
747,15.234284
748,16.949966
749,17.236639
750,16.795027
751,15.558573
752,0.0
753,0.40168402
754,0.36255646
755,0.20646143
756,0.15885304
757,0.15885304
758,0.15885304
759,0.15885304
760,0.15885304
761,0.15885304
762,0.15885304
763,0.15885304
764,0.15885304
765,0.15885304
766,0.15891235
767,0.15891235
768,0.15885304
769,0.429825
770,0.0
771,19.244375
772,454.6176
773,820.7731
774,981.0066
775,1111.6562
776,1205.0619
777,1211.088
778,1116.572
779,980.7766
780,798.90955
781,203.66666
782,19.059843
783,188.6256
784,549.1675
785,645.08356
786,611.0736
787,570.5976
788,518.949
789,283.09583
790,8.322172
791,0.48139212
792,0.13295087
793,0.15307064
794,0.16051362
795,0.016190968
796,0.0
797,0.0
798,14.598132
799,12.85428
800,17.159496
801,23.340567
802,25.851593
803,23.401384
804,20.160486
805,16.428469
806,5.8153114
807,1.9421587
808,0.18232363
809,13.548894
810,15.45363
811,19.999468
812,22.160824
813,19.782925
814,20.672583
815,20.440056
816,21.412449
817,19.262524
818,18.290741
819,16.954548
820,2.7701828
821,3.8870306
822,18.217705
823,19.275171
824,18.759752
825,18.052254
826,17.015352
827,17.841494
828,16.078856
829,64.45821
830,0.099501945
831,0.021157898
832,0.002609752
833,14.091921
834,17.88329
835,19.190155
836,19.253227
837,18.356659
838,17.414026
839,11.285354
840,2.5137262
841,15.297328
842,38.15515
843,58.780506
844,14.308997
845,14.720482
846,18.704924
847,22.11805
848,24.705908
849,19.637001
850,29.939384
851,61.50651
852,71.529724
853,21.518621
854,18.27295
855,16.29666
856,16.58523
857,3.2537246
858,0.28468686
859,14.01503
860,16.891579
861,18.74079
862,19.23975
863,18.464508
864,17.575605
865,16.591991
866,2.792675
867,15.84028
868,16.176725
869,16.641483
870,36.35549
871,50.751865
872,0.077825375
873,1.1091379
874,17.297977
875,18.38452
876,18.20181
877,16.922537
878,16.766382
879,17.65444
880,18.051527
881,17.802069
882,17.10833
883,16.13229
884,15.407682
885,0.44770595
886,0.17843905
887,0.10144424
888,0.04943233
889,24.980913
890,62.03441
891,62.07197
892,43.62631
893,0.20531978
894,0.11063676
895,0.028141253
896,18.911919
897,62.53845
898,62.550575
899,62.73466
900,35.361618
901,0.3651808
902,15.866122
903,16.997559
904,17.393105
905,17.014225
906,16.22475
907,14.035164
908,14.931479
909,22.181032
910,69.81834
911,240.89084
912,337.02713
913,363.87195
914,314.84778
915,233.07465
916,16.148438
917,16.468737
918,2.4126382
919,1.4407212
920,14.716523
921,15.996923
922,16.803286
923,16.659037
924,15.6803
925,14.946677
926,0.32950786
927,0.11309799
928,62.860867
929,62.35324
930,57.268112
931,64.516975
932,50.78825
933,0.0
934,16.660906
935,40.40972
936,33.055256
937,22.393528
938,24.45215
939,37.419987
940,64.80743
941,24.643696
942,0.09084318
943,17.938547
944,62.485916
945,62.2872
946,63.668743
947,64.625984
948,0.2560566
949,0.1473179
950,0.26048976
951,8.359016
952,18.492176
953,20.141788
954,20.919195
955,20.292799
956,18.013378
957,17.639227
958,16.591309
959,16.297667
960,14.69025
961,41.60567
962,0.15926819
963,0.0921331
964,0.07763263
965,19.499868
966,62.205685
967,62.26156
968,62.206657
969,0.26871857
970,0.17408001
971,0.043679588
972,0.0
973,59.992043
974,62.4941
975,61.77065
976,64.69047
977,64.412025
978,0.16533229
979,0.09456467
980,0.06388832
981,62.704136
982,62.711334
983,62.943207
984,62.916874
985,0.2427126
986,0.09850856
987,0.046481825
988,0.0
989,59.115757
990,39.996964
991,61.431297
992,64.42432
993,0.19500042
994,0.113439
995,0.038860925
996,62.75029
997,62.3034
998,63.103016
999,64.75652
1000,0.0
1001,0.9057606
1002,16.873594
1003,17.581966
1004,18.304293
1005,18.07783
1006,17.375595
1007,16.680285
1008,16.882593
1009,3.56203
1010,15.425356
1011,33.86506
1012,23.609715
1013,32.75284
1014,36.786133
1015,39.072224
1016,36.592884
1017,14.058902
1018,13.324433
1019,28.417286
1020,488.8069
1021,798.1963
1022,875.6689
1023,889.92456
